Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE
1610612743,0020301184,"APR 14, 2004",DEN @ SAS,L,240,27,83,0.325,2,9,0.222,11,18,0.611,14,33,47,11,7,1,17,34,67,0
1610612743,0020301169,"APR 12, 2004",DEN vs. SAC,W,240,41,94,0.436,3,13,0.231,12,14,0.857,15,34,49,25,9,8,15,18,97,0
1610612743,0020301153,"APR 10, 2004",DEN vs. POR,W,265,43,94,0.457,3,13,0.231,21,24,0.875,14,30,44,27,8,1,11,17,110,0
1610612743,0020301143,"APR 09, 2004",DEN @ HOU,L,240,42,79,0.532,1,5,0.2,18,22,0.818,7,27,34,25,8,5,9,21,103,0
1610612743,0020301130,"APR 07, 2004",DEN @ PHX,W,240,42,92,0.457,8,15,0.533,19,22,0.864,20,29,49,20,11,6,18,28,111,0
1610612743,0020301098,"APR 02, 2004",DEN vs. HOU,W,240,40,82,0.488,6,14,0.429,24,33,0.727,11,32,43,33,9,4,13,23,110,0
1610612743,0020301074,"MAR 30, 2004",DEN vs. SEA,W,240,46,91,0.505,5,12,0.417,27,34,0.794,18,24,42,33,10,9,11,22,124,0
1610612743,0020301053,"MAR 27, 2004",DEN @ UTA,L,240,29,78,0.372,7,13,0.538,18,21,0.857,19,22,41,17,9,13,20,22,83,0
1610612743,0020301048,"MAR 26, 2004",DEN @ SEA,L,240,33,79,0.418,4,13,0.308,16,21,0.762,15,27,42,17,7,6,19,17,86,0
1610612743,0020301030,"MAR 24, 2004",DEN vs. MIN,W,240,32,87,0.368,5,14,0.357,32,42,0.762,12,28,40,20,8,2,5,25,101,0
1610612743,0020301016,"MAR 22, 2004",DEN vs. LAC,W,240,40,79,0.506,6,11,0.545,16,22,0.727,13,23,36,27,7,8,15,24,102,0
1610612743,0020301005,"MAR 21, 2004",DEN @ MIN,L,240,25,81,0.309,2,11,0.182,25,31,0.806,11,29,40,14,6,2,10,19,77,0
1610612743,0020300992,"MAR 19, 2004",DEN @ DET,L,240,33,81,0.407,1,10,0.1,8,13,0.615,13,26,39,12,9,5,18,18,75,0
1610612743,0020300975,"MAR 17, 2004",DEN @ BOS,L,240,42,95,0.442,3,17,0.176,13,18,0.722,18,32,50,29,9,6,12,21,100,0
1610612743,0020300962,"MAR 14, 2004",DEN vs. UTA,W,240,35,83,0.422,2,9,0.222,30,38,0.789,12,34,46,23,11,8,10,23,102,0
1610612743,0020300945,"MAR 12, 2004",DEN @ MIL,W,240,47,84,0.56,4,7,0.571,19,25,0.76,10,26,36,23,7,4,8,24,117,0
1610612743,0020300929,"MAR 10, 2004",DEN @ NJN,L,240,39,86,0.453,3,8,0.375,16,18,0.889,13,23,36,21,12,4,12,20,97,0
1610612743,0020300917,"MAR 09, 2004",DEN @ WAS,W,240,47,87,0.54,3,12,0.25,20,26,0.769,14,31,45,26,6,4,10,29,117,0
1610612743,0020300912,"MAR 07, 2004",DEN vs. IND,L,240,39,79,0.494,2,10,0.2,14,22,0.636,6,29,35,17,8,5,12,26,94,0
1610612743,0020300900,"MAR 06, 2004",DEN vs. DET,L,240,26,81,0.321,3,11,0.273,11,15,0.733,16,21,37,17,11,4,18,15,66,0
1610612743,0020300871,"MAR 02, 2004",DEN vs. NJN,L,240,33,78,0.423,4,15,0.267,21,29,0.724,13,26,39,24,9,2,19,27,91,0
1610612743,0020300860,"FEB 29, 2004",DEN vs. NYK,W,240,38,76,0.5,5,9,0.556,26,34,0.765,12,30,42,25,16,1,21,14,107,0
1610612743,0020300854,"FEB 28, 2004",DEN @ SAS,L,240,33,71,0.465,2,7,0.286,24,33,0.727,7,31,38,12,3,4,14,21,92,0
1610612743,0020300831,"FEB 25, 2004",DEN vs. LAL,L,240,43,77,0.558,4,8,0.5,21,31,0.677,8,30,38,26,8,5,20,18,111,0
1610612743,0020300814,"FEB 23, 2004",DEN @ MEM,L,240,37,87,0.425,5,13,0.385,27,40,0.675,23,27,50,18,6,6,13,29,106,0
1610612743,0020300796,"FEB 21, 2004",DEN @ MIA,L,240,28,91,0.308,2,14,0.143,23,30,0.767,25,24,49,7,5,9,9,22,81,0
1610612743,0020300785,"FEB 20, 2004",DEN @ ORL,L,240,39,85,0.459,2,11,0.182,18,25,0.72,10,30,40,25,6,8,12,20,98,0
1610612743,0020300770,"FEB 17, 2004",DEN vs. PHI,W,240,40,82,0.488,4,13,0.308,22,31,0.71,14,31,45,29,14,11,11,17,106,0
1610612743,0020300760,"FEB 12, 2004",DEN @ POR,W,240,40,73,0.548,8,15,0.533,19,24,0.792,5,28,33,26,13,2,16,23,107,0
1610612743,0020300739,"FEB 09, 2004",DEN vs. MEM,W,240,34,88,0.386,3,13,0.231,15,20,0.75,16,30,46,20,13,5,14,20,86,0
1610612743,0020300736,"FEB 08, 2004",DEN @ SAC,L,240,38,89,0.427,5,10,0.5,11,16,0.688,14,30,44,17,4,8,11,21,92,0
1610612743,0020300720,"FEB 06, 2004",DEN @ GSW,L,240,31,80,0.388,3,10,0.3,22,25,0.88,11,29,40,18,9,4,14,26,87,0
1610612743,0020300688,"FEB 02, 2004",DEN vs. POR,W,240,40,75,0.533,4,10,0.4,32,42,0.762,6,27,33,29,15,6,12,24,116,0
1610612743,0020300669,"JAN 31, 2004",DEN @ DAL,W,240,38,76,0.5,3,9,0.333,28,35,0.8,7,32,39,24,9,5,17,16,107,0
1610612743,0020300653,"JAN 28, 2004",DEN vs. CHI,W,240,40,81,0.494,2,8,0.25,33,40,0.825,15,37,52,30,9,3,18,26,115,0
