Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE
1610612738,0040800217,"MAY 17, 2009",BOS vs. ORL,L,240,29,74,0.392,4,16,0.25,20,25,0.8,7,30,37,21,6,3,10,22,82,0
1610612738,0040800216,"MAY 14, 2009",BOS @ ORL,L,240,32,77,0.416,3,18,0.167,8,13,0.615,12,36,48,18,7,4,19,28,75,0
1610612738,0040800215,"MAY 12, 2009",BOS vs. ORL,W,240,33,78,0.423,5,16,0.313,21,21,1.0,11,31,42,23,7,1,8,20,92,0
1610612738,0040800214,"MAY 10, 2009",BOS @ ORL,W,240,38,72,0.528,1,10,0.1,18,27,0.667,9,35,44,16,3,5,13,28,95,0
1610612738,0040800213,"MAY 08, 2009",BOS @ ORL,L,240,34,79,0.43,5,18,0.278,23,26,0.885,6,23,29,24,11,1,14,29,96,0
1610612738,0040800212,"MAY 06, 2009",BOS vs. ORL,W,240,41,80,0.512,9,20,0.45,21,25,0.84,7,34,41,34,6,4,10,27,112,0
1610612738,0040800211,"MAY 04, 2009",BOS vs. ORL,L,240,30,78,0.385,8,23,0.348,22,26,0.846,10,37,47,23,8,4,14,21,90,0
1610612738,0040800117,"MAY 02, 2009",BOS vs. CHI,W,240,35,78,0.449,9,17,0.529,30,39,0.769,12,33,45,25,7,7,12,23,109,0
1610612738,0040800116,"APR 30, 2009",BOS @ CHI,L,315,46,106,0.434,11,31,0.355,24,30,0.8,16,33,49,29,6,6,11,29,127,0
1610612738,0040800115,"APR 28, 2009",BOS vs. CHI,W,265,42,86,0.488,6,16,0.375,16,24,0.667,9,35,44,24,5,9,10,20,106,0
1610612738,0040800114,"APR 26, 2009",BOS @ CHI,L,290,40,95,0.421,10,23,0.435,28,32,0.875,14,33,47,19,10,4,19,31,118,0
1610612738,0040800113,"APR 23, 2009",BOS @ CHI,W,240,38,79,0.481,12,21,0.571,19,24,0.792,8,29,37,23,16,10,13,21,107,0
1610612738,0040800112,"APR 20, 2009",BOS vs. CHI,W,240,47,96,0.49,7,16,0.438,17,25,0.68,21,29,50,26,9,4,12,21,118,0
1610612738,0040800111,"APR 18, 2009",BOS vs. CHI,L,265,39,99,0.394,4,16,0.25,21,27,0.778,10,35,45,16,8,7,12,20,103,0
