Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE
1610612762,0020701223,"APR 16, 2008",UTA @ SAS,L,240,31,81,0.383,2,12,0.167,16,19,0.842,10,26,36,19,6,2,14,19,80,0
1610612762,0020701208,"APR 14, 2008",UTA vs. HOU,W,240,37,77,0.481,3,16,0.188,28,38,0.737,16,34,50,21,6,5,13,28,105,0
1610612762,0020701193,"APR 12, 2008",UTA vs. DEN,W,240,50,87,0.575,5,19,0.263,19,24,0.792,8,36,44,37,10,8,9,26,124,0
1610612762,0020701174,"APR 10, 2008",UTA @ DAL,L,240,37,80,0.463,8,16,0.5,12,14,0.857,9,32,41,22,3,6,8,21,94,0
1610612762,0020701159,"APR 08, 2008",UTA @ NOH,W,240,35,80,0.438,4,19,0.211,3,5,0.6,12,35,47,23,13,3,22,17,77,0
1610612762,0020701133,"APR 04, 2008",UTA vs. SAS,W,240,32,78,0.41,10,19,0.526,16,19,0.842,11,33,44,21,10,3,12,16,90,0
1610612762,0020701119,"APR 02, 2008",UTA vs. MIN,W,240,44,74,0.595,12,22,0.545,17,22,0.773,8,29,37,30,9,3,15,19,117,0
1610612762,0020701102,"MAR 31, 2008",UTA vs. WAS,W,240,50,84,0.595,15,26,0.577,14,17,0.824,14,26,40,40,11,3,11,24,129,0
1610612762,0020701091,"MAR 30, 2008",UTA @ MIN,L,240,41,76,0.539,1,12,0.083,20,26,0.769,13,23,36,31,6,5,17,23,103,0
1610612762,0020701080,"MAR 28, 2008",UTA vs. LAC,W,240,48,83,0.578,6,15,0.4,19,25,0.76,17,23,40,25,10,3,10,24,121,0
1610612762,0020701056,"MAR 25, 2008",UTA vs. CHA,W,240,45,84,0.536,7,15,0.467,31,39,0.795,20,29,49,31,12,8,15,25,128,0
1610612762,0020701037,"MAR 22, 2008",UTA vs. SEA,W,240,41,86,0.477,6,23,0.261,27,38,0.711,16,30,46,26,7,4,10,24,115,0
1610612762,0020701018,"MAR 20, 2008",UTA vs. LAL,L,240,36,80,0.45,7,16,0.438,16,25,0.64,13,31,44,23,5,2,8,21,95,0
1610612762,0020700998,"MAR 17, 2008",UTA vs. TOR,W,240,38,69,0.551,6,9,0.667,14,22,0.636,3,33,36,23,8,8,16,18,96,0
1610612762,0020700979,"MAR 15, 2008",UTA @ NJN,L,240,43,90,0.478,4,16,0.25,25,30,0.833,15,14,29,31,10,3,6,31,115,0
1610612762,0020700966,"MAR 14, 2008",UTA @ BOS,W,240,37,73,0.507,7,14,0.5,29,33,0.879,12,26,38,20,5,2,12,18,110,0
1610612762,0020700958,"MAR 12, 2008",UTA @ MIL,W,240,41,79,0.519,5,11,0.455,27,30,0.9,5,28,33,30,8,6,12,25,114,0
1610612762,0020700949,"MAR 11, 2008",UTA @ CHI,L,240,32,75,0.427,5,16,0.313,27,39,0.692,12,32,44,18,5,5,17,18,96,0
1610612762,0020700932,"MAR 08, 2008",UTA vs. DEN,W,240,50,83,0.602,11,15,0.733,21,30,0.7,9,34,43,36,8,5,12,27,132,0
1610612762,0020700920,"MAR 07, 2008",UTA @ PHX,W,240,45,79,0.57,5,11,0.455,31,40,0.775,11,31,42,24,8,2,18,30,126,0
1610612762,0020700907,"MAR 05, 2008",UTA vs. MIN,W,240,41,81,0.506,4,13,0.308,19,30,0.633,14,35,49,26,8,3,9,18,105,0
1610612762,0020700887,"MAR 03, 2008",UTA vs. DAL,W,240,41,77,0.532,4,16,0.25,30,33,0.909,7,28,35,29,9,6,11,28,116,0
1610612762,0020700871,"MAR 01, 2008",UTA @ MEM,W,240,45,79,0.57,8,17,0.471,15,22,0.682,7,32,39,37,11,2,15,28,113,0
1610612762,0020700863,"FEB 29, 2008",UTA @ NOH,L,240,38,77,0.494,3,16,0.188,19,27,0.704,12,33,45,17,2,2,14,21,98,0
1610612762,0020700852,"FEB 27, 2008",UTA vs. DET,W,240,41,83,0.494,7,17,0.412,14,17,0.824,11,30,41,29,2,5,9,22,103,0
1610612762,0020700841,"FEB 26, 2008",UTA @ MIN,L,240,32,69,0.464,6,13,0.462,30,36,0.833,9,30,39,26,7,8,24,26,100,0
1610612762,0020700821,"FEB 23, 2008",UTA vs. ATL,W,240,39,83,0.47,4,12,0.333,18,20,0.9,11,26,37,26,12,2,12,19,100,0
1610612762,0020700813,"FEB 22, 2008",UTA @ LAC,L,240,39,76,0.513,0,13,0.0,26,38,0.684,15,26,41,23,6,2,16,26,104,0
1610612762,0020700786,"FEB 19, 2008",UTA vs. GSW,W,240,45,84,0.536,8,16,0.5,21,23,0.913,12,33,45,31,4,6,19,21,119,0
1610612762,0020700776,"FEB 13, 2008",UTA @ SEA,W,240,41,80,0.512,2,11,0.182,28,36,0.778,14,27,41,28,14,3,15,20,112,0
1610612762,0020700742,"FEB 09, 2008",UTA vs. CHI,W,240,35,71,0.493,6,15,0.4,21,27,0.778,5,34,39,25,9,6,17,25,97,0
1610612762,0020700735,"FEB 08, 2008",UTA @ SAC,L,240,39,83,0.47,7,17,0.412,19,23,0.826,7,24,31,25,12,7,13,29,104,0
1610612762,0020700719,"FEB 06, 2008",UTA @ DEN,W,265,40,86,0.465,5,15,0.333,33,44,0.75,16,38,54,27,9,5,22,31,118,0
1610612762,0020700703,"FEB 04, 2008",UTA vs. NOH,W,240,41,81,0.506,14,22,0.636,14,22,0.636,9,30,39,26,11,3,10,15,110,0
1610612762,0020700691,"FEB 02, 2008",UTA @ MEM,W,240,46,95,0.484,6,16,0.375,12,19,0.632,15,34,49,33,11,2,12,23,110,0
1610612762,0020700681,"FEB 01, 2008",UTA @ WAS,W,240,36,85,0.424,7,19,0.368,17,22,0.773,16,33,49,32,7,9,14,27,96,0
1610612762,0020700671,"JAN 30, 2008",UTA vs. NYK,W,240,42,82,0.512,1,10,0.1,15,19,0.789,11,24,35,20,12,6,12,23,100,0
1610612762,0020700654,"JAN 28, 2008",UTA vs. SAS,W,240,38,76,0.5,5,14,0.357,16,21,0.762,6,28,34,28,15,2,16,22,97,0
1610612762,0020700649,"JAN 27, 2008",UTA @ HOU,W,240,34,72,0.472,5,12,0.417,24,26,0.923,6,35,41,26,6,4,12,21,97,0
1610612762,0020700635,"JAN 25, 2008",UTA vs. SAC,W,240,45,78,0.577,8,14,0.571,29,38,0.763,9,28,37,31,8,6,9,30,127,0
1610612762,0020700602,"JAN 21, 2008",UTA @ LAC,W,240,45,79,0.57,5,11,0.455,14,19,0.737,9,28,37,31,15,2,19,25,109,0
1610612762,0020700580,"JAN 18, 2008",UTA vs. LAC,W,240,43,83,0.518,2,9,0.222,18,21,0.857,12,31,43,28,12,4,10,19,106,0
1610612762,0020700571,"JAN 17, 2008",UTA @ DEN,L,240,41,92,0.446,9,19,0.474,18,25,0.72,12,32,44,33,6,5,18,31,109,0
1610612762,0020700551,"JAN 14, 2008",UTA vs. MIL,W,240,33,67,0.493,2,10,0.2,30,43,0.698,7,28,35,22,11,5,18,24,98,0
1610612762,0020700537,"JAN 12, 2008",UTA vs. ORL,W,240,39,73,0.534,5,11,0.455,36,42,0.857,6,33,39,32,3,5,14,32,119,0
1610612762,0020700522,"JAN 10, 2008",UTA vs. PHX,W,240,43,91,0.473,6,20,0.3,16,24,0.667,17,32,49,27,3,6,11,20,108,0
1610612762,0020700507,"JAN 08, 2008",UTA vs. IND,W,240,40,84,0.476,4,18,0.222,27,34,0.794,6,42,48,27,13,2,17,22,111,0
1610612762,0020700489,"JAN 05, 2008",UTA @ POR,L,240,36,76,0.474,4,10,0.4,13,21,0.619,9,22,31,19,7,1,17,21,89,0
1610612762,0020700467,"JAN 02, 2008",UTA vs. PHI,W,240,40,75,0.533,7,10,0.7,23,27,0.852,7,19,26,29,7,9,10,24,110,0
1610612762,0020700454,"DEC 31, 2007",UTA vs. POR,W,240,43,84,0.512,5,13,0.385,20,27,0.741,13,27,40,26,6,3,10,29,111,0
1610612762,0020700441,"DEC 29, 2007",UTA vs. BOS,L,240,40,73,0.548,5,12,0.417,13,19,0.684,6,24,30,23,6,7,12,23,98,0
1610612762,0020700432,"DEC 28, 2007",UTA @ LAL,L,240,41,90,0.456,5,13,0.385,22,30,0.733,17,29,46,30,11,4,12,27,109,0
1610612762,0020700416,"DEC 26, 2007",UTA vs. DAL,W,240,38,76,0.5,3,10,0.3,20,26,0.769,8,30,38,26,12,4,11,21,99,0
