Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE
1610612757,0049900075,"JUN 04, 2000",POR @ LAL,L,240,32,77,0.416,8,15,0.533,12,16,0.75,6,27,33,15,6,3,10,32,84,0
1610612757,0049900074,"JUN 02, 2000",POR vs. LAL,W,240,37,74,0.5,1,8,0.125,28,34,0.824,12,31,43,19,7,6,10,19,103,0
1610612757,0049900073,"MAY 30, 2000",POR @ LAL,W,240,32,74,0.432,6,17,0.353,26,34,0.765,12,31,43,19,10,7,12,28,96,0
1610612757,0049900072,"MAY 28, 2000",POR vs. LAL,L,240,30,77,0.39,5,16,0.313,26,34,0.765,12,25,37,18,7,2,13,30,91,0
1610612757,0049900071,"MAY 26, 2000",POR vs. LAL,L,240,35,69,0.507,7,15,0.467,14,17,0.824,5,23,28,22,9,2,15,25,91,0
1610612757,0049900070,"MAY 22, 2000",POR @ LAL,W,240,33,74,0.446,5,11,0.455,35,45,0.778,12,37,49,16,11,3,7,30,106,0
1610612757,0049900069,"MAY 20, 2000",POR @ LAL,L,240,33,78,0.423,7,21,0.333,21,24,0.875,8,31,39,17,4,2,12,32,94,0
1610612757,0049900066,"MAY 16, 2000",POR vs. UTA,W,240,31,73,0.425,4,15,0.267,15,23,0.652,8,36,44,20,8,5,17,25,81,0
1610612757,0049900065,"MAY 14, 2000",POR @ UTA,L,240,27,72,0.375,7,20,0.35,24,34,0.706,15,25,40,15,9,8,16,24,85,0
1610612757,0049900064,"MAY 11, 2000",POR @ UTA,W,240,40,78,0.513,4,11,0.364,19,24,0.792,11,27,38,26,6,1,10,26,103,0
1610612757,0049900063,"MAY 09, 2000",POR vs. UTA,W,240,36,64,0.563,6,12,0.5,25,35,0.714,6,29,35,23,10,4,18,26,103,0
1610612757,0049900062,"MAY 07, 2000",POR vs. UTA,W,240,28,73,0.384,4,11,0.364,34,41,0.829,14,27,41,20,10,3,7,22,94,0
1610612757,0049900029,"MAY 02, 2000",POR @ MIN,W,240,31,66,0.47,3,13,0.231,20,27,0.741,7,33,40,15,6,4,15,23,85,0
1610612757,0049900023,"APR 30, 2000",POR @ MIN,L,240,32,76,0.421,6,19,0.316,17,18,0.944,9,19,28,24,3,5,6,23,87,0
1610612757,0049900014,"APR 26, 2000",POR vs. MIN,W,240,31,70,0.443,6,12,0.5,18,23,0.783,10,26,36,22,7,1,14,17,86,0
1610612757,0049900006,"APR 23, 2000",POR vs. MIN,W,240,31,75,0.413,8,18,0.444,21,23,0.913,9,28,37,17,5,5,10,21,91,0
