Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE
1610612762,0040700226,"MAY 16, 2008",UTA vs. LAL,L,240,37,97,0.381,9,24,0.375,22,25,0.88,20,32,52,22,8,6,11,26,105,0
1610612762,0040700225,"MAY 14, 2008",UTA @ LAL,L,240,37,81,0.457,6,17,0.353,24,28,0.857,17,27,44,23,9,4,18,31,104,0
1610612762,0040700224,"MAY 11, 2008",UTA vs. LAL,W,265,40,76,0.526,6,17,0.353,37,45,0.822,7,34,41,32,7,10,13,27,123,0
1610612762,0040700223,"MAY 09, 2008",UTA vs. LAL,W,240,39,78,0.5,6,16,0.375,20,28,0.714,12,23,35,21,7,2,12,28,104,0
1610612762,0040700222,"MAY 07, 2008",UTA @ LAL,L,240,45,101,0.446,7,18,0.389,13,16,0.813,16,25,41,27,9,1,10,30,110,0
1610612762,0040700221,"MAY 04, 2008",UTA @ LAL,L,240,36,95,0.379,4,19,0.211,22,30,0.733,25,33,58,21,5,9,13,33,98,0
1610612762,0040700176,"MAY 02, 2008",UTA vs. HOU,W,240,41,88,0.466,10,22,0.455,21,25,0.84,17,32,49,19,5,6,5,25,113,0
1610612762,0040700175,"APR 29, 2008",UTA @ HOU,L,240,27,74,0.365,2,9,0.222,13,23,0.565,12,26,38,15,8,5,18,17,69,0
1610612762,0040700174,"APR 26, 2008",UTA vs. HOU,W,240,31,72,0.431,0,14,0.0,24,31,0.774,10,38,48,16,7,8,12,22,86,0
1610612762,0040700173,"APR 24, 2008",UTA vs. HOU,L,240,32,70,0.457,8,17,0.471,20,33,0.606,13,26,39,20,3,7,12,24,92,0
1610612762,0040700172,"APR 21, 2008",UTA @ HOU,W,240,34,77,0.442,7,17,0.412,15,21,0.714,12,34,46,19,6,6,13,20,90,0
1610612762,0040700171,"APR 19, 2008",UTA @ HOU,W,240,38,73,0.521,5,10,0.5,12,19,0.632,13,28,41,22,4,5,13,23,93,0
