Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE
1610612762,0049900066,"MAY 16, 2000",UTA @ POR,L,240,31,75,0.413,2,9,0.222,15,23,0.652,8,30,38,25,9,5,13,26,79,0
1610612762,0049900065,"MAY 14, 2000",UTA vs. POR,W,240,31,68,0.456,3,11,0.273,23,34,0.676,9,32,41,22,7,5,13,30,88,0
1610612762,0049900064,"MAY 11, 2000",UTA vs. POR,L,240,28,70,0.4,5,14,0.357,23,31,0.742,12,27,39,22,5,6,12,27,84,0
1610612762,0049900063,"MAY 09, 2000",UTA @ POR,L,240,33,73,0.452,3,11,0.273,16,21,0.762,7,26,33,23,5,1,16,29,85,0
1610612762,0049900062,"MAY 07, 2000",UTA @ POR,L,240,28,76,0.368,3,13,0.231,16,23,0.696,11,31,42,18,2,8,13,27,75,0
1610612762,0049900040,"MAY 05, 2000",UTA vs. SEA,W,240,41,81,0.506,5,15,0.333,9,15,0.6,11,30,41,31,5,8,12,22,96,0
1610612762,0049900032,"MAY 03, 2000",UTA @ SEA,L,240,32,77,0.416,6,12,0.5,23,26,0.885,14,29,43,20,7,4,18,19,93,0
1610612762,0049900020,"APR 29, 2000",UTA @ SEA,L,240,30,74,0.405,4,10,0.4,14,18,0.778,10,28,38,22,9,3,16,28,78,0
1610612762,0049900010,"APR 24, 2000",UTA vs. SEA,W,240,40,72,0.556,8,17,0.471,13,20,0.65,6,32,38,27,11,8,17,18,101,0
1610612762,0049900003,"APR 22, 2000",UTA vs. SEA,W,240,37,80,0.463,7,11,0.636,23,26,0.885,15,35,50,26,9,6,14,24,104,0
