Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE
1610612765,0040100215,"MAY 14, 2002",DET vs. BOS,L,240,29,81,0.358,8,27,0.296,15,21,0.714,10,30,40,21,4,7,11,20,81,0
1610612765,0040100214,"MAY 12, 2002",DET @ BOS,L,240,28,75,0.373,11,31,0.355,12,22,0.545,11,30,41,20,8,6,17,27,79,0
1610612765,0040100213,"MAY 10, 2002",DET @ BOS,L,240,24,69,0.348,2,20,0.1,14,21,0.667,8,34,42,13,9,2,19,17,64,0
1610612765,0040100212,"MAY 08, 2002",DET vs. BOS,L,240,27,82,0.329,12,29,0.414,11,18,0.611,8,27,35,18,5,5,6,20,77,0
1610612765,0040100211,"MAY 05, 2002",DET vs. BOS,W,240,37,73,0.507,12,25,0.48,10,12,0.833,7,29,36,24,7,10,15,20,96,0
1610612765,0040100115,"MAY 02, 2002",DET vs. TOR,W,240,31,70,0.443,4,15,0.267,19,32,0.594,10,26,36,22,9,4,12,20,85,0
1610612765,0040100114,"APR 29, 2002",DET @ TOR,L,240,28,73,0.384,9,20,0.45,18,23,0.783,11,25,36,16,6,4,14,24,83,0
1610612765,0040100113,"APR 27, 2002",DET @ TOR,L,240,29,62,0.468,9,19,0.474,17,21,0.81,10,22,32,17,7,6,22,22,84,0
1610612765,0040100112,"APR 24, 2002",DET vs. TOR,W,240,30,74,0.405,9,21,0.429,27,33,0.818,11,22,33,19,6,7,8,17,96,0
1610612765,0040100111,"APR 21, 2002",DET vs. TOR,W,240,31,77,0.403,4,19,0.211,19,21,0.905,10,36,46,17,12,5,14,23,85,0
