Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE
1610612741,0049600088,"JUN 13, 1997",CHI vs. UTA,W,240,31,81,0.383,5,14,0.357,23,30,0.767,15,35,50,15,7,5,13,28,90,0
1610612741,0049600087,"JUN 11, 1997",CHI @ UTA,W,240,32,72,0.444,6,15,0.4,20,30,0.667,10,32,42,17,8,6,8,3,90,0
1610612741,0049600086,"JUN 08, 1997",CHI @ UTA,L,240,32,76,0.421,4,19,0.211,5,12,0.417,10,28,38,17,7,4,8,0,73,0
1610612741,0049600085,"JUN 06, 1997",CHI @ UTA,L,240,33,75,0.44,12,32,0.375,15,21,0.714,8,27,35,20,7,11,12,3,93,0
1610612741,0049600084,"JUN 04, 1997",CHI vs. UTA,W,240,32,69,0.464,6,16,0.375,27,33,0.818,11,30,41,26,8,4,13,26,97,0
1610612741,0049600083,"JUN 01, 1997",CHI vs. UTA,W,240,34,76,0.447,6,16,0.375,10,15,0.667,10,26,36,23,9,7,14,17,84,0
1610612741,0049600078,"MAY 28, 1997",CHI vs. MIA,W,240,39,84,0.464,5,14,0.357,17,24,0.708,22,31,53,26,8,13,10,27,100,0
1610612741,0049600076,"MAY 26, 1997",CHI @ MIA,L,240,30,85,0.353,4,27,0.148,16,20,0.8,20,25,45,17,7,8,12,1,80,0
1610612741,0049600074,"MAY 24, 1997",CHI @ MIA,W,240,35,78,0.449,1,13,0.077,27,32,0.844,13,27,40,16,19,2,15,1,98,0
1610612741,0049600072,"MAY 22, 1997",CHI vs. MIA,W,240,23,64,0.359,5,17,0.294,24,32,0.75,11,34,45,16,10,3,16,23,75,0
1610612741,0049600070,"MAY 20, 1997",CHI vs. MIA,W,240,32,89,0.36,7,14,0.5,13,19,0.684,20,34,54,18,10,3,10,24,84,0
1610612741,0049600058,"MAY 13, 1997",CHI vs. ATL,W,240,40,96,0.417,10,29,0.345,17,20,0.85,25,29,54,31,9,4,10,18,107,0
1610612741,0049600053,"MAY 11, 1997",CHI @ ATL,W,240,34,70,0.486,4,15,0.267,17,24,0.708,9,28,37,17,9,3,18,1,89,0
1610612741,0049600051,"MAY 10, 1997",CHI @ ATL,W,240,42,89,0.472,5,19,0.263,11,18,0.611,25,28,53,25,10,6,13,2,100,0
1610612741,0049600047,"MAY 08, 1997",CHI vs. ATL,L,240,38,92,0.413,11,30,0.367,8,11,0.727,13,29,42,27,5,15,8,27,95,0
1610612741,0049600043,"MAY 06, 1997",CHI vs. ATL,W,240,37,79,0.468,10,25,0.4,16,29,0.552,14,28,42,22,6,5,9,20,100,0
1610612741,0049600023,"APR 30, 1997",CHI @ WAS,W,240,39,79,0.494,6,21,0.286,12,15,0.8,16,18,34,12,8,7,16,5,96,0
1610612741,0049600014,"APR 27, 1997",CHI vs. WAS,W,240,41,78,0.526,4,10,0.4,23,27,0.852,11,27,38,22,7,11,11,28,109,0
1610612741,0049600006,"APR 25, 1997",CHI vs. WAS,W,240,35,92,0.38,5,18,0.278,23,29,0.793,20,27,47,26,8,5,11,28,98,0
