Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE,GameType
1610612755,0029601175,"APR 19, 1997",PHI @ ATL,L,240,42,98,0.429,9,19,0.474,11,20,0.55,21,20,41,22,10,5,17,3,104,0,Reg
1610612755,0029601165,"APR 18, 1997",PHI vs. BOS,L,240,41,90,0.456,8,21,0.381,23,32,0.719,14,30,44,30,7,13,15,23,113,0,Reg
1610612755,0029601153,"APR 16, 1997",PHI @ NJN,W,240,43,91,0.473,6,16,0.375,21,35,0.6,17,33,50,23,9,14,11,1,113,0,Reg
1610612755,0029601137,"APR 14, 1997",PHI vs. WAS,L,240,42,91,0.462,8,23,0.348,18,33,0.545,16,29,45,22,8,5,18,20,110,0,Reg
1610612755,0029601127,"APR 12, 1997",PHI @ CLE,L,240,43,85,0.506,5,12,0.417,27,37,0.73,18,27,45,17,8,3,20,4,118,0,Reg
1610612755,0029601119,"APR 11, 1997",PHI @ MIL,L,240,41,88,0.466,4,13,0.308,32,38,0.842,16,25,41,24,6,6,14,2,118,0,Reg
1610612755,0029601101,"APR 09, 1997",PHI vs. ATL,L,240,32,90,0.356,3,9,0.333,34,41,0.829,20,34,54,19,9,7,28,17,101,0,Reg
1610612755,0029601089,"APR 07, 1997",PHI @ CHI,L,240,38,88,0.432,9,24,0.375,17,23,0.739,10,22,32,17,6,4,12,2,102,0,Reg
1610612755,0029601074,"APR 05, 1997",PHI @ CHH,L,240,43,89,0.483,7,14,0.5,20,28,0.714,19,27,46,22,7,7,16,3,113,0,Reg
1610612755,0029601064,"APR 04, 1997",PHI vs. IND,L,240,39,87,0.448,4,14,0.286,21,33,0.636,20,22,42,21,6,3,13,21,103,0,Reg
1610612755,0029601049,"APR 02, 1997",PHI vs. TOR,L,240,32,79,0.405,4,17,0.235,22,30,0.733,7,28,35,21,9,5,18,20,90,0,Reg
1610612755,0029601038,"APR 01, 1997",PHI @ ORL,W,240,38,85,0.447,6,17,0.353,23,31,0.742,14,41,55,24,6,8,15,2,105,0,Reg
1610612755,0029601033,"MAR 30, 1997",PHI @ DET,W,240,30,70,0.429,9,15,0.6,27,33,0.818,8,30,38,19,8,4,12,1,96,0,Reg
1610612755,0029601016,"MAR 28, 1997",PHI vs. BOS,W,240,43,87,0.494,4,10,0.4,23,35,0.657,15,28,43,28,9,6,13,17,113,0,Reg
1610612755,0029601002,"MAR 26, 1997",PHI @ NJN,L,240,41,85,0.482,2,13,0.154,21,31,0.677,15,24,39,25,12,12,15,7,105,0,Reg
1610612755,0029600967,"MAR 21, 1997",PHI vs. NJN,W,240,38,79,0.481,3,9,0.333,33,40,0.825,21,31,52,29,9,4,19,22,112,0,Reg
1610612755,0029600953,"MAR 19, 1997",PHI vs. NYK,L,240,39,89,0.438,3,14,0.214,19,24,0.792,15,28,43,22,6,5,15,24,100,0,Reg
1610612755,0029600946,"MAR 18, 1997",PHI @ TOR,L,240,38,86,0.442,3,13,0.231,26,34,0.765,15,26,41,23,11,3,17,0,105,0,Reg
1610612755,0029600922,"MAR 15, 1997",PHI vs. CHH,L,240,40,96,0.417,4,18,0.222,15,17,0.882,20,32,52,19,9,7,19,22,99,0,Reg
1610612755,0029600913,"MAR 14, 1997",PHI vs. MIN,W,240,41,81,0.506,3,12,0.25,24,26,0.923,14,31,45,26,10,11,14,23,109,0,Reg
1610612755,0029600901,"MAR 12, 1997",PHI vs. CHI,L,240,36,84,0.429,6,14,0.429,26,31,0.839,17,25,42,15,8,3,16,23,104,0,Reg
1610612755,0029600892,"MAR 11, 1997",PHI @ MIN,L,240,37,77,0.481,5,9,0.556,21,28,0.75,10,24,34,17,8,10,19,1,100,0,Reg
1610612755,0029600878,"MAR 09, 1997",PHI @ WAS,W,240,34,81,0.42,1,9,0.111,30,38,0.789,19,28,47,9,12,5,15,2,99,0,Reg
1610612755,0029600856,"MAR 06, 1997",PHI vs. ATL,L,240,39,86,0.453,7,18,0.389,19,24,0.792,9,29,38,23,9,7,13,25,104,0,Reg
1610612755,0029600839,"MAR 04, 1997",PHI vs. WAS,L,240,39,88,0.443,5,13,0.385,23,31,0.742,18,30,48,26,5,9,14,21,106,0,Reg
1610612755,0029600832,"MAR 02, 1997",PHI @ POR,L,240,36,84,0.429,1,8,0.125,22,33,0.667,11,22,33,19,9,11,12,3,95,0,Reg
1610612755,0029600819,"FEB 28, 1997",PHI @ VAN,W,240,33,79,0.418,5,17,0.294,33,41,0.805,18,28,46,19,11,9,14,1,104,0,Reg
1610612755,0029600801,"FEB 26, 1997",PHI @ PHX,L,240,42,86,0.488,5,15,0.333,15,24,0.625,13,24,37,22,5,5,18,3,104,0,Reg
1610612755,0029600794,"FEB 25, 1997",PHI @ LAC,L,240,38,82,0.463,1,12,0.083,16,22,0.727,15,25,40,17,10,10,18,3,93,0,Reg
1610612755,0029600769,"FEB 22, 1997",PHI vs. POR,W,240,40,79,0.506,3,12,0.25,14,19,0.737,16,33,49,28,9,10,19,18,97,0,Reg
1610612755,0029600752,"FEB 20, 1997",PHI vs. LAC,W,240,42,86,0.488,2,11,0.182,15,22,0.682,20,37,57,24,6,10,13,16,101,0,Reg
1610612755,0029600738,"FEB 18, 1997",PHI vs. MIA,L,240,26,82,0.317,1,14,0.071,30,44,0.682,13,33,46,11,7,6,10,22,83,0,Reg
1610612755,0029600723,"FEB 16, 1997",PHI vs. DEN,L,240,39,94,0.415,6,23,0.261,13,18,0.722,16,32,48,21,4,8,12,23,97,0,Reg
1610612755,0029600717,"FEB 15, 1997",PHI @ MIA,L,240,33,78,0.423,6,15,0.4,27,37,0.73,17,23,40,13,9,9,17,3,99,0,Reg
1610612755,0029600701,"FEB 13, 1997",PHI @ NYK,L,240,29,76,0.382,6,19,0.316,28,40,0.7,16,24,40,21,8,3,20,0,92,0,Reg
1610612755,0029600685,"FEB 11, 1997",PHI @ CLE,L,240,34,86,0.395,3,13,0.231,23,27,0.852,13,25,38,20,6,6,10,2,94,0,Reg
1610612755,0029600669,"FEB 05, 1997",PHI vs. SAS,W,240,44,75,0.587,11,18,0.611,14,21,0.667,9,30,39,26,7,11,11,17,113,0,Reg
1610612755,0029600642,"FEB 01, 1997",PHI @ MIL,W,240,39,73,0.534,2,9,0.222,29,41,0.707,13,25,38,22,8,7,19,2,109,0,Reg
